Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-388841,"Regulation of T cell activation by CD28 family",15,83,0.006970104131676184,8.50409742625402E-11,1.1905736396755628E-9,23,35,0.0023392594572918058,9606,Homo sapiens,"P06239;P07947;O15530;P07948;P31749;P12931;P31751;P41279;P42345;Q99558;Q96RU7;P41240;P06241;Q13177;Q13153","P06239;P07947;O15530;P07948;P31749;P31751;P41279;P42345;Q99558;Q96RU7;P12931-1;P41240;P06241;Q13177;Q13153","R-HSA-389381;R-HSA-2317314;R-HSA-389348;R-HSA-389158;R-HSA-389350;R-HSA-388833;R-HSA-388832;R-HSA-389762;R-HSA-388814;R-HSA-389352;R-HSA-2316429;R-HSA-389354;R-HSA-198640;R-HSA-2317332;R-HSA-392530;R-HSA-388829;R-HSA-389756;R-HSA-389788;R-HSA-388831;R-HSA-389759;R-HSA-389758;R-HSA-390329;R-HSA-198270"
R-HSA-5673000,"RAF activation",11,35,0.0029392005374538127,1.0073797351850544E-10,1.4103316292590762E-9,12,12,8.020318139286192E-4,9606,Homo sapiens,"P04049;P36507;Q13554;O60674;Q13557;P12931;Q02750;Q9UQM7;P27448;Q16584;P10398","P04049;P36507;Q13554;O60674;Q13557;P12931;Q02750;Q9UQM7;P27448;Q16584;P10398","R-HSA-5672950;R-HSA-5672951;R-HSA-5672948;R-HSA-9653108;R-HSA-5672958;R-HSA-5672957;R-HSA-5672954;R-HSA-5672966;R-HSA-5672960;R-HSA-5672961;R-HSA-9658445;R-HSA-5672969"
R-HSA-187037,"Signaling by NTRK1 (TRKA)",17,117,0.009825327510917031,1.2780276836821258E-10,1.7892387571549762E-9,25,102,0.006817270418393263,9606,Homo sapiens,"Q15349;Q16539;P36507;Q15418;Q15759;P28482;P27361;O15264;P51812;P12931;Q02750;O75582;P53778;Q00535;O00141;P49137;Q13164","Q15349;Q16539;P36507;Q15418;Q15759;P28482;P27361;O15264;P51812;Q02750;O75582;P53778;Q00535;P12931-1;O00141;P49137;Q13164","R-HSA-171011;R-HSA-5674385;R-HSA-9612501;R-HSA-198731;R-HSA-198669;R-HSA-198733;R-HSA-9612509;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-198746;R-HSA-9616368;R-HSA-9610166;R-HSA-199910;R-HSA-198756;R-HSA-187688;R-HSA-170991;R-HSA-199917;R-HSA-9610154;R-HSA-198714;R-HSA-9610152;R-HSA-199929;R-HSA-9610153;R-HSA-199935;R-HSA-9610156"
R-HSA-74751,"Insulin receptor signalling cascade",13,61,0.0051226066509909305,2.2106450003889222E-10,3.094903000544491E-9,14,25,0.00167089961235129,9606,Homo sapiens,"P21802;P11362;Q96RU7;O15530;P28482;P27361;P31751;P06213;P22455","O15530;P28482;P27361;P31751;P21802-5;P21802-3;P21802-18;P21802-1;P11362-19;Q96RU7;P11362-1;P06213;P22455","R-HSA-109699;R-HSA-109701;R-HSA-109700;R-HSA-109702;R-HSA-74707;R-HSA-74740;R-HSA-74711;R-HSA-74743;R-HSA-74742;R-HSA-162363;R-HSA-74712;R-HSA-110011;R-HSA-109823;R-HSA-109822"
R-HSA-445144,"Signal transduction by L1",9,21,0.0017635203224722876,3.6042324680352067E-10,5.045925455249289E-9,6,11,7.351958294345676E-4,9606,Homo sapiens,"P36507;P11362;P68400;P28482;P27361;Q02750;P19784;P00533;Q13153","P36507;P68400;P28482;P27361;P11362-1;Q02750;P19784;P00533;Q13153","R-HSA-109860;R-HSA-392752;R-HSA-445072;R-HSA-109862;R-HSA-437230;R-HSA-445069"
R-HSA-2559580,"Oxidative Stress Induced Senescence",15,93,0.007809875713805845,3.97985755462571E-10,5.571800576475994E-9,17,40,0.002673439379762064,9606,Homo sapiens,"P52564;Q16539;Q8IW41;Q15759;P28482;P11802;P27361;P53779;Q99683;Q00534;P45983;P49137;P45985;O14733;P45984","P52564;Q16539;Q8IW41;Q15759;P28482;P11802;P27361;P53779;Q99683;Q00534;P45983;P49137;P45985;O14733;P45984","R-HSA-168162;R-HSA-182594;R-HSA-3229138;R-HSA-3228469;R-HSA-3238999;R-HSA-450222;R-HSA-168136;R-HSA-450348;R-HSA-3225851;R-HSA-3229152;R-HSA-450325;R-HSA-3223236;R-HSA-3239014;R-HSA-3239019;R-HSA-450333;R-HSA-450296;R-HSA-3229102"
R-HSA-168249,"Innate Immune System",54,1187,0.09968088679879072,5.296859617587302E-10,6.46914255497677E-9,253,709,0.04738671300628258,9606,Homo sapiens,"O43353;P09769;P07947;Q15418;P28482;P07948;P12931;O75582;Q08881;O43318;Q06187;P21802;Q04759;P22694;P49137;Q13164;Q15349;P52564;P04049;O15530;P27361;P53778;P53779;Q99558;Q13177;P06239;Q15759;O15264;Q9UHD2;P78527;Q05397;P41279;P06241;Q9Y572;O14920;Q13464;P42685;Q16539;O15111;P51812;Q02750;Q02156;Q9Y616;P17612;P43405;P00519;P51617;Q05655;P45983;O14733;P45985;P45984;Q13153;P08631","O43353;P09769;P07947;Q15418;P28482;P07948;O75582;Q08881;O43318;Q06187;Q04759;P12931-1;P22694;P49137;Q13164;Q15349;P52564;P04049;O15530;P27361;P53778;P53779;Q99558;Q13177;P06239;Q15759;O15264;Q9UHD2;P78527;Q05397;P41279;P06241;Q9Y572;O14920;Q13464;P42685;Q16539;O15111;P51812;Q02750;Q02156;Q9Y616;P17612;P43405;P00519;P51617;Q05655;P45983;O14733;P45985;P45984;P61218;Q13153;P08631","R-HSA-741386;R-HSA-688136;R-HSA-1810457;R-HSA-688137;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-198669;R-HSA-936960;R-HSA-936991;R-HSA-203797;R-HSA-741395;R-HSA-177690;R-HSA-177692;R-HSA-5621366;R-HSA-9705137;R-HSA-5621363;R-HSA-741411;R-HSA-9823934;R-HSA-9705145;R-HSA-5621370;R-HSA-937022;R-HSA-9823910;R-HSA-451634;R-HSA-9823904;R-HSA-5621347;R-HSA-9823906;R-HSA-5621356;R-HSA-5621355;R-HSA-9013963;R-HSA-937034;R-HSA-937032;R-HSA-9750226;R-HSA-451649;R-HSA-198731;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-9013979;R-HSA-9860292;R-HSA-9013978;R-HSA-937050;R-HSA-6800434;R-HSA-198746;R-HSA-937044;R-HSA-202328;R-HSA-5684275;R-HSA-198756;R-HSA-5684273;R-HSA-937059;R-HSA-5684261;R-HSA-168053;R-HSA-937079;R-HSA-5684267;R-HSA-937075;R-HSA-9773803;R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2424481;R-HSA-2424482;R-HSA-933530;R-HSA-5609665;R-HSA-9749505;R-HSA-933527;R-HSA-933525;R-HSA-450222;R-HSA-198314;R-HSA-1606324;R-HSA-933538;R-HSA-933539;R-HSA-1606327;R-HSA-2424476;R-HSA-166072;R-HSA-2395801;R-HSA-166082;R-HSA-3249392;R-HSA-2454240;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-166091;R-HSA-168136;R-HSA-2029268;R-HSA-1247960;R-HSA-2201322;R-HSA-5624473;R-HSA-168140;R-HSA-9014343;R-HSA-1606345;R-HSA-847070;R-HSA-3249378;R-HSA-199895;R-HSA-9761344;R-HSA-2262775;R-HSA-918232;R-HSA-450257;R-HSA-2262777;R-HSA-3249386;R-HSA-918229;R-HSA-3249390;R-HSA-918225;R-HSA-168162;R-HSA-2197697;R-HSA-2197698;R-HSA-166119;R-HSA-2454208;R-HSA-199910;R-HSA-3249371;R-HSA-199917;R-HSA-975103;R-HSA-975100;R-HSA-5624486;R-HSA-975097;R-HSA-5624492;R-HSA-2454239;R-HSA-168184;R-HSA-199929;R-HSA-5624494;R-HSA-199935;R-HSA-450296;R-HSA-727819;R-HSA-975118;R-HSA-975119;R-HSA-975115;R-HSA-975111;R-HSA-2395439;R-HSA-975106;R-HSA-879362;R-HSA-975134;R-HSA-9645442;R-HSA-450325;R-HSA-5607750;R-HSA-199959;R-HSA-5607745;R-HSA-5607746;R-HSA-9758604;R-HSA-5607757;R-HSA-5607759;R-HSA-450333;R-HSA-975125;R-HSA-975122;R-HSA-202534;R-HSA-450337;R-HSA-975142;R-HSA-450348;R-HSA-450346;R-HSA-975139;R-HSA-202541;R-HSA-2395412;R-HSA-2130194;R-HSA-9750946;R-HSA-2730856;R-HSA-975180;R-HSA-2730858;R-HSA-2396007;R-HSA-2730861;R-HSA-2730860;R-HSA-2396002;R-HSA-622415;R-HSA-2730863;R-HSA-2569057;R-HSA-2730862;R-HSA-2730851;R-HSA-3134821;R-HSA-9749471;R-HSA-688985;R-HSA-2730876;R-HSA-8948703;R-HSA-9679819;R-HSA-2730864;R-HSA-975188;R-HSA-2730868;R-HSA-5607732;R-HSA-9749494;R-HSA-5607734;R-HSA-166245;R-HSA-5607740;R-HSA-5607742;R-HSA-8948709;R-HSA-5607738;R-HSA-210289;R-HSA-2730843;R-HSA-2730847;R-HSA-937337;R-HSA-2730833;R-HSA-5607725;R-HSA-2730835;R-HSA-5607726;R-HSA-5607721;R-HSA-166271;R-HSA-5607720;R-HSA-2730836;R-HSA-5607723;R-HSA-5607722;R-HSA-2029469;R-HSA-2029467;R-HSA-9709852;R-HSA-2029460;R-HSA-2029458;R-HSA-166286;R-HSA-2029459;R-HSA-2029456;R-HSA-166284;R-HSA-2029454;R-HSA-2559414;R-HSA-2029452;R-HSA-2029453;R-HSA-9709831;R-HSA-2029451;R-HSA-2396594;R-HSA-2029449;R-HSA-2730889;R-HSA-1834939;R-HSA-2730888;R-HSA-706479;R-HSA-2730882;R-HSA-2730885;R-HSA-2730884;R-HSA-2730887;R-HSA-2730886;R-HSA-2730904;R-HSA-202164;R-HSA-2730896;R-HSA-2730899;R-HSA-2730900;R-HSA-2730903;R-HSA-2730902;R-HSA-168910;R-HSA-9645406;R-HSA-168405;R-HSA-166362;R-HSA-166363;R-HSA-168921;R-HSA-1964482;R-HSA-168930;R-HSA-975852;R-HSA-975853;R-HSA-9828209;R-HSA-9828196;R-HSA-6798751;R-HSA-9828205;R-HSA-936951;R-HSA-6798749;R-HSA-6798748;R-HSA-9705320;R-HSA-9828200;R-HSA-936947;R-HSA-9705323;R-HSA-975857"
R-HSA-198753,"ERK/MAPK targets",9,22,0.0018474974806852536,5.390952129147308E-10,6.46914255497677E-9,7,7,4.678518914583612E-4,9606,Homo sapiens,"Q15349;Q16539;Q15759;Q15418;P28482;P27361;P51812;O75582;Q13164","Q15349;Q16539;Q15759;Q15418;P28482;P27361;P51812;O75582;Q13164","R-HSA-199959;R-HSA-203797;R-HSA-198756;R-HSA-198731;R-HSA-198746;R-HSA-199929;R-HSA-198669"
R-HSA-6802952,"Signaling by BRAF and RAF1 fusions",13,66,0.0055424924420557605,5.674637426622553E-10,6.809564911947064E-9,5,5,3.34179922470258E-4,9606,Homo sapiens,"P04049;P36507;Q13554;P28482;Q13557;P27361;P12931;Q02750;Q9UQM7;P10398;O60674;P41240;P27448","P04049;P36507;Q13554;P28482;Q13557;P27361;P12931;Q02750;Q9UQM7;P10398;O60674;P41240;P27448","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",21,208,0.017467248908296942,5.830042004717484E-10,6.996050405660981E-9,46,110,0.007351958294345676,9606,Homo sapiens,"Q15349;Q13554;P05129;O15530;Q15418;Q8N5S9;P28482;Q13557;P27361;P51812;P12931;Q9UQM7;P54646;P17612;Q96RR4;P17252;P22694;Q16566;P05771;Q13131;Q14012","Q15349;Q13554;P05129;O15530;Q15418;Q8N5S9;P28482;Q13557;P27361;P51812;P12931;Q9UQM7;P54646;P17612;Q96RR4;P17252;P22694;Q16566;P05771;Q13131;Q14012","R-HSA-9619542;R-HSA-9619478;R-HSA-416320;R-HSA-421007;R-HSA-9619355;R-HSA-442760;R-HSA-9619843;R-HSA-438037;R-HSA-9619783;R-HSA-9619467;R-HSA-112282;R-HSA-9619214;R-HSA-442724;R-HSA-432164;R-HSA-9619376;R-HSA-442725;R-HSA-432162;R-HSA-9619127;R-HSA-8951727;R-HSA-9612085;R-HSA-9619125;R-HSA-111913;R-HSA-9619515;R-HSA-111912;R-HSA-442732;R-HSA-432172;R-HSA-111915;R-HSA-9619449;R-HSA-9618750;R-HSA-111919;R-HSA-445367;R-HSA-9029434;R-HSA-111925;R-HSA-9619430;R-HSA-111924;R-HSA-442739;R-HSA-9619367;R-HSA-9620004;R-HSA-416639;R-HSA-9611368;R-HSA-9614185;R-HSA-442749;R-HSA-9617326;R-HSA-9617583;R-HSA-9618863;R-HSA-444792"
R-HSA-8953897,"Cellular responses to stimuli",45,887,0.07448773933490091,7.574704197210735E-10,8.332174616931809E-9,73,605,0.04043577061890122,9606,Homo sapiens,"Q13554;Q8IW41;P49840;Q15759;Q15418;Q13315;P28482;Q13557;P11802;Q13535;P31751;Q05397;P42345;Q96RU7;Q99683;Q00534;P06241;P22694;P49137;O14920;Q13882;Q13164;P52564;Q15349;Q16539;O15111;O15530;P31749;P27361;P51812;P19784;Q9UQM7;P53779;P54646;P17612;P00519;P68400;Q05655;P24941;P45983;P49841;O14733;P45985;P45984;P41743","Q13554;Q8IW41;P49840;Q15759;Q15418;Q13315;P28482;Q13557;P11802;Q13535;P31751;Q05397;P42345;Q96RU7;Q99683;Q00534;P06241;P22694;P49137;O14920;Q13882;Q13164;P52564;Q15349;Q16539;O15111;O15530;P31749;P27361;P51812;P19784;Q9UQM7;P53779;P54646;P17612;P00519;P68400;Q05655;P24941;P45983;P49841;O14733;P45985;P45984;P41743","R-HSA-9860759;R-HSA-9860500;R-HSA-3228469;R-HSA-3857328;R-HSA-3857329;R-HSA-9640195;R-HSA-450325;R-HSA-9653894;R-HSA-9646468;R-HSA-3788705;R-HSA-3371435;R-HSA-450333;R-HSA-187934;R-HSA-3371567;R-HSA-3788708;R-HSA-9857673;R-HSA-3229102;R-HSA-8951727;R-HSA-9860785;R-HSA-450222;R-HSA-450348;R-HSA-9860796;R-HSA-5682044;R-HSA-9860792;R-HSA-9906597;R-HSA-5693540;R-HSA-111925;R-HSA-8932284;R-HSA-5682018;R-HSA-3371531;R-HSA-9762094;R-HSA-69562;R-HSA-9645608;R-HSA-5682026;R-HSA-182594;R-HSA-9796053;R-HSA-9841244;R-HSA-168136;R-HSA-9709918;R-HSA-3225851;R-HSA-9861469;R-HSA-9861318;R-HSA-3229152;R-HSA-1791054;R-HSA-9860800;R-HSA-3239014;R-HSA-198746;R-HSA-3239019;R-HSA-9635912;R-HSA-8932309;R-HSA-5082387;R-HSA-168162;R-HSA-3229138;R-HSA-3238999;R-HSA-9841265;R-HSA-5082405;R-HSA-3209177;R-HSA-8932322;R-HSA-9857661;R-HSA-3132737;R-HSA-6792712;R-HSA-3223236;R-HSA-9796067;R-HSA-9865184;R-HSA-9860833;R-HSA-3209160;R-HSA-9861486;R-HSA-5693612;R-HSA-9861484;R-HSA-9865196;R-HSA-4793911;R-HSA-450296;R-HSA-5693609"
R-HSA-6802957,"Oncogenic MAPK signaling",14,84,0.00705408128988915,1.0237205527729998E-9,1.1260926080502998E-8,39,46,0.0030744552867263734,9606,Homo sapiens,"P04049;P36507;Q13554;P28482;Q13557;P27361;P12931;Q02750;Q9UQM7;P10398;O60674;P41240;P27448;Q16584","P04049;P36507;Q13554;P28482;Q13557;P27361;P12931;Q02750;Q9UQM7;P10398;O60674;P41240;P27448;Q16584","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9656209;R-HSA-9652816;R-HSA-6802916;R-HSA-9656215;R-HSA-9656214;R-HSA-6803234;R-HSA-6802914;R-HSA-6803233;R-HSA-9656213;R-HSA-6802912;R-HSA-9656212;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6803240;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-8936731;R-HSA-9652165;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-9656207;R-HSA-9660538;R-HSA-9660536;R-HSA-8936676;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6802908;R-HSA-6803227"
R-HSA-450341,"Activation of the AP-1 family of transcription factors",7,10,8.397715821296608E-4,1.2053974485226604E-9,1.2053974485226604E-8,3,5,3.34179922470258E-4,9606,Homo sapiens,"Q16539;Q15759;P28482;P27361;P45983;P53779;P45984","Q16539;Q15759;P28482;P27361;P45983;P53779;P45984","R-HSA-450325;R-HSA-168053;R-HSA-168136"
R-HSA-187687,"Signalling to ERKs",10,36,0.0030231776956667787,2.3245005920102813E-9,2.3245005920102813E-8,9,32,0.002138751503809651,9606,Homo sapiens,"Q16539;P36507;Q15759;P28482;P27361;O15264;P12931;Q02750;P49137;P53778","Q16539;P36507;Q15759;P12931-1;P28482;P27361;O15264;Q02750;P49137;P53778","R-HSA-171011;R-HSA-9610166;R-HSA-5674385;R-HSA-9610154;R-HSA-9610152;R-HSA-187688;R-HSA-9610153;R-HSA-170991;R-HSA-9610156"
R-HSA-111885,"Opioid Signalling",14,90,0.007557944239166946,2.4388746577841403E-9,2.4388746577841403E-8,22,59,0.003943323085149044,9606,Homo sapiens,"P25098;Q13554;P05129;Q8N5S9;P28482;Q13557;Q9UQM7;P17612;Q96RR4;Q00535;Q05655;P17252;P22694;Q16566","P25098;Q13554;P05129;Q8N5S9;P28482;Q13557;Q9UQM7;P17612;Q96RR4;Q00535;Q05655;P17252;P22694;Q16566","R-HSA-111970;R-HSA-442725;R-HSA-9619127;R-HSA-177284;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-180073;R-HSA-180047;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-177275;R-HSA-111898;R-HSA-442749;R-HSA-112282;R-HSA-9617583;R-HSA-9618863;R-HSA-444792;R-HSA-111966"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",12,61,0.0051226066509909305,2.67574762347067E-9,2.67574762347067E-8,14,48,0.003208127255714477,9606,Homo sapiens,"Q15349;Q16539;Q00535;Q15759;Q15418;P28482;O00141;P27361;P51812;P49137;O75582;Q13164","Q15349;Q16539;Q00535;Q15759;Q15418;P28482;O00141;P27361;P51812;P49137;O75582;Q13164","R-HSA-9616368;R-HSA-199910;R-HSA-198756;R-HSA-9612501;R-HSA-198731;R-HSA-198669;R-HSA-199917;R-HSA-9612509;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-198746;R-HSA-199929;R-HSA-199935"
R-HSA-168638,"NOD1/2 Signaling Pathway",10,37,0.0031071548538797447,3.008219451317018E-9,3.008219451317018E-8,12,18,0.0012030477208929287,9606,Homo sapiens,"P52564;O43353;Q16539;O15111;P51617;Q15759;O15264;O14920;P53778;O43318","P52564;O43353;Q16539;O15111;P51617;Q15759;O15264;O14920;P53778;O43318","R-HSA-727819;R-HSA-741386;R-HSA-688136;R-HSA-688137;R-HSA-706479;R-HSA-622415;R-HSA-741411;R-HSA-1247960;R-HSA-688985;R-HSA-168405;R-HSA-741395;R-HSA-168184"
R-HSA-881907,"Gastrin-CREB signalling pathway via PKC and MAPK",8,19,0.0015955660060463553,3.995439756820929E-9,3.995439756820929E-8,7,9,6.015238604464644E-4,9606,Homo sapiens,"Q15349;Q15418;P28482;P17252;P27361;P51812;P00533;Q13164","Q15349;Q15418;P28482;P17252;P27361;P51812;P00533;Q13164","R-HSA-2179413;R-HSA-199895;R-HSA-2179415;R-HSA-400015;R-HSA-198746;R-HSA-2179387;R-HSA-2179407"
R-HSA-444257,"RSK activation",6,7,5.878401074907626E-4,5.748131748362084E-9,5.748131748362084E-8,4,4,2.673439379762064E-4,9606,Homo sapiens,"Q15349;Q15418;O15530;P28482;P27361;P51812","Q15349;Q15418;O15530;P28482;P27361;P51812","R-HSA-9619843;R-HSA-9029434;R-HSA-442739;R-HSA-9620004"
R-HSA-389357,"CD28 dependent PI3K/Akt signaling",9,29,0.0024353375881760162,5.78919401306166E-9,5.7891940130616604E-8,9,9,6.015238604464644E-4,9606,Homo sapiens,"P41279;P42345;Q99558;P06239;Q96RU7;O15530;P31749;P06241;P31751","P41279;P42345;Q99558;P06239;Q96RU7;O15530;P31749;P06241;P31751","R-HSA-2317314;R-HSA-198640;R-HSA-389158;R-HSA-388832;R-HSA-2317332;R-HSA-392530;R-HSA-389756;R-HSA-198270;R-HSA-2316429"
R-HSA-442742,"CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",9,29,0.0024353375881760162,5.78919401306166E-9,5.7891940130616604E-8,7,7,4.678518914583612E-4,9606,Homo sapiens,"Q15349;Q13554;O15530;Q15418;P28482;P27361;Q13557;P51812;Q9UQM7","Q15349;Q13554;O15530;Q15418;P28482;P27361;Q13557;P51812;Q9UQM7","R-HSA-9619843;R-HSA-442724;R-HSA-9029434;R-HSA-442739;R-HSA-9620004;R-HSA-442732;R-HSA-442760"
R-HSA-76002,"Platelet activation, signaling and aggregation",22,265,0.022253946926436008,7.665427070868702E-9,6.898884363781832E-8,49,119,0.00795348215479214,9606,Homo sapiens,"Q16539;P04049;P06239;P05129;O15530;P28482;P07948;P31749;P27361;P12931;Q02156;Q05397;P43405;Q04759;Q05513;Q05655;P17252;P41240;P06241;P24723;P05771","Q16539;P04049;P06239;P05129;O15530;P28482;P07948;P31749;P27361;P12931;Q02156;Q05397;P43405;Q04759;Q05513;Q05655;P12931-1;P17252;P41240;P06241;P24723;P05771","R-HSA-443910;R-HSA-114689;R-HSA-425861;R-HSA-418176;R-HSA-429441;R-HSA-443905;R-HSA-428941;R-HSA-429449;R-HSA-434836;R-HSA-354066;R-HSA-5684801;R-HSA-354077;R-HSA-354073;R-HSA-443418;R-HSA-418200;R-HSA-354087;R-HSA-428961;R-HSA-114600;R-HSA-377644;R-HSA-443439;R-HSA-437932;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-2316429;R-HSA-443831;R-HSA-437936;R-HSA-453183;R-HSA-139842;R-HSA-354124;R-HSA-437195;R-HSA-437192;R-HSA-372693;R-HSA-453200;R-HSA-372697;R-HSA-354149;R-HSA-418662;R-HSA-429415;R-HSA-372705;R-HSA-432096;R-HSA-418158;R-HSA-432110;R-HSA-354165;R-HSA-418163;R-HSA-114553;R-HSA-437118;R-HSA-114683;R-HSA-418170;R-HSA-114684"
R-HSA-1640170,"Cell Cycle",36,660,0.05542492442055761,8.14893963418939E-9,7.33404567077045E-8,170,467,0.031212404758722095,9606,Homo sapiens,"Q13315;P28482;P11802;P07948;Q13535;P50613;P12931;P31751;Q99986;P21802;P30291;P17252;Q00534;Q13882;P05771;O14965;Q9HC98;O43683;O96017;P49674;P53350;P31749;P27361;P51955;Q8TD19;P19784;Q13627;P17612;P00519;P68400;O60674;P24941;P48730;P49841;Q96GD4;O14757","Q13315;P28482;P11802;P07948;P27361-3;Q13535;P50613;P31751;Q99986;P30291;P17252;P12931-1;Q00534;Q13882;P05771;O14965;Q9HC98;O43683;O96017;P49674;P53350;P31749;P51955;Q8TD19;P19784;Q13627;P17612;P00519;P68400;O60674;P24941;P48730;P49841;Q96GD4;P61218;O14757","R-HSA-349444;R-HSA-69891;R-HSA-9648017;R-HSA-375302;R-HSA-2172194;R-HSA-156673;R-HSA-75010;R-HSA-156678;R-HSA-5683792;R-HSA-156682;R-HSA-349455;R-HSA-174088;R-HSA-2294574;R-HSA-2990880;R-HSA-187916;R-HSA-2984226;R-HSA-75028;R-HSA-2294580;R-HSA-156699;R-HSA-8853405;R-HSA-163096;R-HSA-174105;R-HSA-174110;R-HSA-187934;R-HSA-2294590;R-HSA-912429;R-HSA-75809;R-HSA-380455;R-HSA-187937;R-HSA-174119;R-HSA-9018017;R-HSA-3000327;R-HSA-8853419;R-HSA-75820;R-HSA-187948;R-HSA-187949;R-HSA-75822;R-HSA-9853369;R-HSA-2466068;R-HSA-156723;R-HSA-2984220;R-HSA-8853429;R-HSA-68914;R-HSA-68917;R-HSA-69685;R-HSA-68916;R-HSA-187959;R-HSA-68918;R-HSA-182594;R-HSA-5683735;R-HSA-8853444;R-HSA-69191;R-HSA-912458;R-HSA-69195;R-HSA-9648089;R-HSA-1362270;R-HSA-69199;R-HSA-912450;R-HSA-68944;R-HSA-170070;R-HSA-174164;R-HSA-380508;R-HSA-8942803;R-HSA-912470;R-HSA-174174;R-HSA-2980720;R-HSA-170076;R-HSA-9853385;R-HSA-68960;R-HSA-9648114;R-HSA-6804741;R-HSA-141409;R-HSA-162657;R-HSA-2314566;R-HSA-170087;R-HSA-1363314;R-HSA-5683774;R-HSA-9686521;R-HSA-69227;R-HSA-141422;R-HSA-2984258;R-HSA-174195;R-HSA-1363303;R-HSA-2484822;R-HSA-380272;R-HSA-141431;R-HSA-4088134;R-HSA-176250;R-HSA-912503;R-HSA-1363311;R-HSA-8942836;R-HSA-1226094;R-HSA-4088130;R-HSA-912496;R-HSA-1226095;R-HSA-141439;R-HSA-380283;R-HSA-1363306;R-HSA-8853496;R-HSA-187520;R-HSA-380294;R-HSA-6799332;R-HSA-3002798;R-HSA-9754129;R-HSA-9754130;R-HSA-8942607;R-HSA-380303;R-HSA-1638803;R-HSA-69005;R-HSA-170126;R-HSA-2995389;R-HSA-380311;R-HSA-3002811;R-HSA-9670149;R-HSA-380316;R-HSA-8848414;R-HSA-2468287;R-HSA-8854044;R-HSA-8854041;R-HSA-187552;R-HSA-176298;R-HSA-9929535;R-HSA-2422927;R-HSA-170156;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-69562;R-HSA-188350;R-HSA-176318;R-HSA-6804955;R-HSA-1638821;R-HSA-9851946;R-HSA-163010;R-HSA-174273;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-5223304;R-HSA-2993898;R-HSA-8941895;R-HSA-4088305;R-HSA-157906;R-HSA-179410;R-HSA-188371;R-HSA-3000319;R-HSA-9851972;R-HSA-8941915;R-HSA-198613;R-HSA-2574845;R-HSA-2529020;R-HSA-8852317;R-HSA-3000310;R-HSA-179417;R-HSA-2574840;R-HSA-179421;R-HSA-188386;R-HSA-8852324;R-HSA-174054;R-HSA-188390;R-HSA-69604;R-HSA-4088024;R-HSA-69608;R-HSA-6799246;R-HSA-2214351;R-HSA-176116;R-HSA-349426;R-HSA-2562526;R-HSA-174079;R-HSA-5693609"
